# date=2019-03-17;scenarioFile=scenario_jonquera.ini;landscapeFile=landscape/jonquera.lcp;ignitionFile=perimetres/jonquera_central_polygon_2.shp;perimeterResolution=30m;distanceResolution=30m;StartDate=2019-07-22 18:00:00;EndDate=2019-07-23 12:00:00;hoursOfSimulation=18
generation individual p0 p1 p2 p3 p4 p5 p6 p7 p8 p9 p10 p11 p12 p13 p14 p15 p16 p17 p18 p19 p20 runtime maxRSS outputs cpu csw exit error
0 186 2 6 8 64 98 5 12 47 97 0.528819 0 0 0 0 0 0 0 0 0 0 0 7.51 26888 35600 99% 934 0 1.007101 
0 187 5 14 8 54 90 17 121 35 52 0.456258 0 0 0 0 0 0 0 0 0 0 0 205.16 157296 36544 99% 21124 0 1.284395 
0 188 2 13 14 55 66 5 218 31 37 0.766850 0 0 0 0 0 0 0 0 0 0 0 20.47 41296 35776 99% 2612 0 1.070152 
0 189 13 2 11 37 76 13 301 42 88 0.563845 0 0 0 0 0 0 0 0 0 0 0 12.03 32920 35712 99% 1519 0 1.001133 
0 190 14 3 3 51 65 14 341 34 67 0.795596 0 0 0 0 0 0 0 0 0 0 0 20.42 46032 35736 99% 2280 0 1.001483 
0 191 9 7 3 67 66 2 331 48 34 1.637261 0 0 0 0 0 0 0 0 0 0 0 20.07 42568 35712 99% 2277 0 1.035263 
0 192 12 14 1 29 72 14 254 31 97 1.563038 0 0 0 0 0 0 0 0 0 0 0 13.60 34240 35744 99% 1659 0 1 
0 193 5 11 2 63 71 14 290 36 75 0.891558 0 0 0 0 0 0 0 0 0 0 0 19.71 43324 35696 99% 2843 0 1.043027 
0 194 2 13 14 20 80 18 184 39 100 0.410149 0 0 0 0 0 0 0 0 0 0 0 0.61 22272 8 99% 74 0 9999.990234 
0 195 4 12 1 67 81 12 247 47 39 1.202431 0 0 0 0 0 0 0 0 0 0 0 227.08 148072 36488 99% 23586 0 1.528608 
0 196 10 8 14 46 87 23 309 49 35 0.438860 0 0 0 0 0 0 0 0 0 0 0 3503.38 827436 38752 99% 344197 0 4.219234 
0 197 13 5 2 66 70 13 122 50 97 0.588727 0 0 0 0 0 0 0 0 0 0 0 9.73 31152 35712 96% 2371 0 1.000518 
0 198 6 6 3 35 75 6 295 46 79 0.148631 0 0 0 0 0 0 0 0 0 0 0 8.85 29364 35592 98% 1076 0 1.010380 
0 199 7 4 15 31 92 19 326 47 34 0.503775 0 0 0 0 0 0 0 0 0 0 0 2553.36 680984 38464 99% 268017 0 3.955659 
0 200 2 9 13 37 88 15 284 41 44 0.809350 0 0 0 0 0 0 0 0 0 0 0 478.46 220148 36920 99% 71710 0 1.918346 
0 201 2 13 11 51 93 20 182 42 87 1.784285 0 0 0 0 0 0 0 0 0 0 0 29.51 46904 35840 99% 3299 0 1.055782 
0 202 9 13 13 54 89 9 67 44 55 1.509900 0 0 0 0 0 0 0 0 0 0 0 25.34 49676 35712 99% 3142 0 1.085234 
0 203 3 13 3 62 77 9 347 48 81 0.206546 0 0 0 0 0 0 0 0 0 0 0 9.04 31092 35608 99% 1104 0 1.018843 
0 204 3 14 10 31 68 18 143 43 77 1.185443 0 0 0 0 0 0 0 0 0 0 0 42.10 61096 35816 99% 4606 0 1.081822 
0 205 3 9 11 56 91 12 233 35 50 1.364881 0 0 0 0 0 0 0 0 0 0 0 110.08 103228 36304 99% 11782 0 1.244225 
0 206 9 2 1 49 85 19 353 31 78 0.186256 0 0 0 0 0 0 0 0 0 0 0 48.79 70924 35776 99% 5276 0 1.054082 
0 207 2 6 6 32 69 10 134 30 97 0.952911 0 0 0 0 0 0 0 0 0 0 0 11.07 33424 35616 99% 1478 0 1.019349 
0 208 13 5 9 41 99 7 295 37 31 1.773927 0 0 0 0 0 0 0 0 0 0 0 64.99 79580 36112 99% 7113 0 1.154603 
0 209 13 2 1 63 79 0 86 41 69 1.030462 0 0 0 0 0 0 0 0 0 0 0 7.17 27540 35624 99% 991 0 1.004352 
0 210 2 7 9 67 91 8 23 34 68 0.193973 0 0 0 0 0 0 0 0 0 0 0 14.59 36756 35672 99% 1662 0 1.033117 
0 211 2 12 0 26 82 16 45 46 78 1.484714 0 0 0 0 0 0 0 0 0 0 0 26.16 51592 35720 99% 3422 0 1.085704 
0 212 12 5 14 43 85 8 321 38 66 0.780076 0 0 0 0 0 0 0 0 0 0 0 11.20 34304 35736 99% 3499 0 1.013527 
0 213 6 12 11 44 82 22 111 49 84 1.507525 0 0 0 0 0 0 0 0 0 0 0 25.78 49208 35664 99% 3024 0 1.034323 
0 214 4 4 1 26 80 11 139 40 31 1.284237 0 0 0 0 0 0 0 0 0 0 0 340.16 204968 36776 99% 35195 0 1.688154 
0 215 5 7 5 31 61 13 208 30 36 1.035308 0 0 0 0 0 0 0 0 0 0 0 310.72 189136 36632 99% 31663 0 1.649588 
0 216 2 14 1 49 90 14 353 45 94 0.406117 0 0 0 0 0 0 0 0 0 0 0 11.93 33212 35664 99% 1482 0 1.028717 
0 217 14 8 5 37 96 7 299 34 54 0.328972 0 0 0 0 0 0 0 0 0 0 0 15.54 39724 35656 99% 1943 0 1.031466 
0 218 11 12 12 52 86 20 32 46 91 0.675998 0 0 0 0 0 0 0 0 0 0 0 10.80 33732 35728 99% 1332 0 1.000362 
0 219 12 2 7 70 72 16 118 40 94 0.882156 0 0 0 0 0 0 0 0 0 0 0 15.63 39880 35648 99% 2381 0 1.003653 
0 220 9 3 1 59 73 9 19 43 63 0.569098 0 0 0 0 0 0 0 0 0 0 0 26.19 50064 35760 99% 2930 0 1.106344 
0 221 12 8 12 56 88 13 8 42 69 1.934649 0 0 0 0 0 0 0 0 0 0 0 15.57 39500 35704 99% 1838 0 1.001929 
0 222 13 14 12 47 85 13 75 44 63 0.808481 0 0 0 0 0 0 0 0 0 0 0 16.98 42000 35744 99% 2169 0 1.000326 
0 223 5 3 6 58 60 12 291 37 88 0.166663 0 0 0 0 0 0 0 0 0 0 0 11.94 34776 35656 99% 1510 0 1.020615 
0 224 4 2 9 39 93 13 256 31 92 1.064443 0 0 0 0 0 0 0 0 0 0 0 18.04 39740 35688 99% 2158 0 1.026908 
0 225 14 4 10 34 68 13 15 37 34 1.490948 0 0 0 0 0 0 0 0 0 0 0 364.72 218336 36744 99% 37081 0 1.791291 
0 226 6 6 7 61 89 6 5 42 95 0.096522 0 0 0 0 0 0 0 0 0 0 0 7.52 27216 35592 98% 1087 0 1.005787 
0 227 3 2 9 38 85 3 84 49 93 0.303020 0 0 0 0 0 0 0 0 0 0 0 7.06 26656 35592 98% 982 0 1.004316 
0 228 9 2 1 63 76 8 211 38 60 1.536711 0 0 0 0 0 0 0 0 0 0 0 28.99 50708 35744 99% 3588 0 1.088212 
0 229 5 5 6 26 91 12 87 33 45 1.513911 0 0 0 0 0 0 0 0 0 0 0 142.15 128552 36440 99% 15124 0 1.536227 
0 230 12 7 5 27 100 11 258 35 69 0.419710 0 0 0 0 0 0 0 0 0 0 0 14.63 36352 35704 99% 1820 0 1.002833 
0 231 13 8 5 35 94 11 321 42 52 0.161469 0 0 0 0 0 0 0 0 0 0 0 54.53 73692 35992 99% 5786 0 1.166815 
0 232 11 3 11 68 95 8 48 32 42 0.201711 0 0 0 0 0 0 0 0 0 0 0 31.56 56560 35816 99% 3815 0 1.192084 
0 233 4 7 1 21 90 26 240 41 62 0.459001 0 0 0 0 0 0 0 0 0 0 0 371.85 219036 36800 99% 37993 0 1.325770 
0 234 13 9 6 47 67 15 17 49 53 0.240505 0 0 0 0 0 0 0 0 0 0 0 130.64 123100 36104 99% 13934 0 1.423591 
0 235 2 8 7 40 69 17 304 34 44 1.738325 0 0 0 0 0 0 0 0 0 0 0 758.23 310880 37136 99% 75658 0 2.235919 
0 236 14 4 7 44 60 17 172 46 51 1.317537 0 0 0 0 0 0 0 0 0 0 0 361.22 202328 36736 99% 37297 0 1.651878 
0 237 14 4 6 29 86 24 241 46 76 1.821881 0 0 0 0 0 0 0 0 0 0 0 45.06 63312 35896 99% 5108 0 1 
0 238 13 8 2 31 82 16 246 33 43 0.289467 0 0 0 0 0 0 0 0 0 0 0 307.95 179664 36704 99% 31414 0 1.537433 
0 239 4 7 3 43 71 19 187 44 86 1.324984 0 0 0 0 0 0 0 0 0 0 0 37.06 55996 35840 99% 4177 0 1.054866 
0 240 2 4 14 61 71 12 110 41 93 1.910982 0 0 0 0 0 0 0 0 0 0 0 13.37 34044 35640 99% 1655 0 1.032225 
0 241 11 8 5 52 60 4 78 42 36 1.230915 0 0 0 0 0 0 0 0 0 0 0 14.31 36896 35704 99% 1810 0 1.048741 
0 242 14 5 4 66 74 9 268 30 54 1.592843 0 0 0 0 0 0 0 0 0 0 0 28.19 51772 35728 99% 3249 0 1.060050 
0 243 4 12 4 43 65 7 141 31 75 0.595647 0 0 0 0 0 0 0 0 0 0 0 9.72 30304 35600 98% 1170 0 1.013358 
0 244 13 12 13 21 96 17 152 43 90 0.996816 0 0 0 0 0 0 0 0 0 0 0 11.04 32960 35728 99% 1312 0 1 
0 245 13 8 3 33 60 8 357 46 92 1.793370 0 0 0 0 0 0 0 0 0 0 0 8.73 29208 35720 99% 1139 0 1 
0 246 11 2 11 28 82 5 19 38 96 1.647885 0 0 0 0 0 0 0 0 0 0 0 8.15 27552 35656 99% 1038 0 1.002086 
0 247 3 5 5 25 88 13 141 30 54 1.503790 0 0 0 0 0 0 0 0 0 0 0 144.52 121932 36424 99% 15309 0 1.340635 
0 248 4 8 11 44 86 26 46 46 73 0.485090 0 0 0 0 0 0 0 0 0 0 0 93.68 101384 35896 99% 9801 0 1.201560 
0 249 15 9 10 66 91 12 204 47 33 1.558241 0 0 0 0 0 0 0 0 0 0 0 264.08 173944 36552 99% 27369 0 1.467136 
0 250 15 15 2 27 75 14 269 33 52 1.892917 0 0 0 0 0 0 0 0 0 0 0 38.87 60996 35768 99% 4341 0 1.019916 
0 251 12 10 7 59 73 18 276 45 53 0.821827 0 0 0 0 0 0 0 0 0 0 0 312.41 179580 36440 99% 32666 0 1.342853 
0 252 3 12 3 64 95 10 3 36 35 1.937296 0 0 0 0 0 0 0 0 0 0 0 99.58 103052 36288 99% 10638 0 1.408232 
0 253 14 10 14 53 69 27 241 50 88 0.124679 0 0 0 0 0 0 0 0 0 0 0 16.81 38788 35784 99% 1945 0 1 
0 254 4 6 9 21 87 13 240 47 55 0.426883 0 0 0 0 0 0 0 0 0 0 0 125.58 124048 36392 99% 13158 0 1.370449 
0 255 2 11 7 50 67 17 74 42 36 0.929614 0 0 0 0 0 0 0 0 0 0 0 1012.58 429568 37360 99% 102340 0 2.208902 
0 256 2 11 5 57 76 12 203 44 86 1.121778 0 0 0 0 0 0 0 0 0 0 0 12.84 35392 35688 99% 1612 0 1.024726 
0 257 2 6 2 42 78 7 263 47 59 1.946297 0 0 0 0 0 0 0 0 0 0 0 24.73 47764 35720 99% 3161 0 1.081424 
0 258 8 4 7 70 69 13 151 31 95 0.350668 0 0 0 0 0 0 0 0 0 0 0 11.35 33900 35616 99% 1389 0 1.012297 
0 259 15 7 0 53 78 13 94 41 46 0.274155 0 0 0 0 0 0 0 0 0 0 0 134.17 124692 36144 99% 14618 0 1.387653 
0 260 3 8 11 68 77 17 10 49 40 0.657640 0 0 0 0 0 0 0 0 0 0 0 650.63 336548 37104 99% 66071 0 3.136218 
0 261 13 6 1 34 66 7 145 36 89 1.678695 0 0 0 0 0 0 0 0 0 0 0 9.50 28660 35704 98% 1506 0 1.000470 
0 262 14 12 1 67 93 21 226 50 56 0.052436 0 0 0 0 0 0 0 0 0 0 0 226.77 153408 36168 99% 23581 0 1.113203 
0 263 9 7 6 69 98 8 102 30 62 0.789523 0 0 0 0 0 0 0 0 0 0 0 13.25 37452 35632 99% 1772 0 1.022110 
0 264 9 15 15 28 66 10 9 47 59 0.667095 0 0 0 0 0 0 0 0 0 0 0 19.93 45568 35720 99% 2306 0 1.047343 
0 265 4 10 7 23 70 28 181 43 76 1.557041 0 0 0 0 0 0 0 0 0 0 0 87.46 82984 36120 99% 9420 0 1.103836 
0 266 12 10 3 35 80 17 35 48 36 0.043567 0 0 0 0 0 0 0 0 0 0 0 842.49 404192 37376 99% 84636 0 2.607718 
0 267 11 15 4 22 67 11 4 49 82 1.404934 0 0 0 0 0 0 0 0 0 0 0 10.67 31044 35712 98% 1307 0 1.000084 
0 268 2 7 6 46 62 0 215 44 36 0.235762 0 0 0 0 0 0 0 0 0 0 0 18.22 40368 35712 99% 2178 0 1.034660 
0 269 2 3 11 47 69 22 51 49 39 0.526647 0 0 0 0 0 0 0 0 0 0 0 2447.99 791684 38400 99% 243056 0 4.845023 
0 270 9 7 10 42 70 13 239 38 77 1.069752 0 0 0 0 0 0 0 0 0 0 0 17.60 39320 35688 95% 2123 0 1.018264 
0 271 7 9 8 64 68 8 290 33 87 1.995672 0 0 0 0 0 0 0 0 0 0 0 8.12 28936 35608 99% 1308 0 1.006679 
0 272 8 5 14 60 91 24 265 49 39 0.355042 0 0 0 0 0 0 0 0 0 0 0 2849.66 776552 38480 99% 281665 0 2.634060 
0 273 7 8 10 25 81 25 227 43 76 1.402430 0 0 0 0 0 0 0 0 0 0 0 86.07 82404 35912 97% 9115 0 1.052949 
0 274 11 2 3 32 84 20 35 30 33 1.631744 0 0 0 0 0 0 0 0 0 0 0 2097.76 726572 37968 99% 207382 0 3.991645 
0 275 9 6 8 35 91 13 288 34 83 1.341389 0 0 0 0 0 0 0 0 0 0 0 14.71 34972 35624 99% 1755 0 1.013442 
0 276 8 2 4 62 97 13 236 46 85 0.299642 0 0 0 0 0 0 0 0 0 0 0 14.26 37044 35696 99% 1728 0 1.020061 
0 277 3 5 15 46 77 23 144 44 90 0.475743 0 0 0 0 0 0 0 0 0 0 0 44.23 61516 35832 99% 4832 0 1.094650 
0 278 14 3 7 58 99 6 243 49 65 1.526952 0 0 0 0 0 0 0 0 0 0 0 12.27 34364 35640 99% 1628 0 1.026149 
0 279 14 3 6 43 86 21 314 35 90 1.463873 0 0 0 0 0 0 0 0 0 0 0 19.05 42496 35752 99% 2307 0 1.000036 
0 280 6 9 9 43 65 16 60 39 85 1.174153 0 0 0 0 0 0 0 0 0 0 0 16.98 40876 35656 99% 2049 0 1.029030 
0 281 9 2 1 50 69 5 116 32 51 0.146852 0 0 0 0 0 0 0 0 0 0 0 16.11 40172 35656 99% 1896 0 1.050899 
0 282 15 11 1 26 71 20 211 50 61 1.855411 0 0 0 0 0 0 0 0 0 0 0 116.16 107232 36008 99% 12535 0 1.042521 
0 283 14 14 3 60 93 25 148 45 59 0.851278 0 0 0 0 0 0 0 0 0 0 0 117.00 108792 35832 99% 12134 0 1.012285 
0 284 15 2 8 24 61 12 183 39 55 1.827105 0 0 0 0 0 0 0 0 0 0 0 88.67 90228 36384 99% 9566 0 1.194785 
0 285 13 6 8 68 60 6 297 34 98 1.257758 0 0 0 0 0 0 0 0 0 0 0 8.11 28548 35704 97% 1040 0 1.000482 
0 286 8 2 4 36 79 16 294 36 32 0.263938 0 0 0 0 0 0 0 0 0 0 0 1593.74 481452 38000 99% 159020 0 2.561255 
0 287 4 5 6 29 79 13 349 42 64 1.825379 0 0 0 0 0 0 0 0 0 0 0 47.42 70132 35896 99% 5440 0 1.206117 
0 288 10 2 14 63 73 16 201 32 94 1.104624 0 0 0 0 0 0 0 0 0 0 0 20.89 43520 35664 99% 2428 0 1.010211 
0 289 4 2 10 57 97 6 25 48 96 0.062354 0 0 0 0 0 0 0 0 0 0 0 8.46 27524 35592 98% 1077 0 1.008536 
0 290 9 2 10 39 70 12 166 47 93 1.720298 0 0 0 0 0 0 0 0 0 0 0 12.23 35512 35664 99% 1791 0 1.011778 
0 291 13 2 0 63 62 16 299 30 45 0.661791 0 0 0 0 0 0 0 0 0 0 0 631.61 270144 37016 99% 63793 0 1.874994 
0 292 3 2 1 29 91 16 167 33 94 1.647411 0 0 0 0 0 0 0 0 0 0 0 35.63 54716 36000 99% 5033 0 1.049875 
0 293 2 14 6 42 72 24 67 45 95 1.316158 0 0 0 0 0 0 0 0 0 0 0 16.18 38300 35688 99% 1945 0 1.066680 
0 294 6 5 11 61 84 6 199 39 68 1.256764 0 0 0 0 0 0 0 0 0 0 0 10.35 32324 35608 99% 1296 0 1.017204 
0 295 9 7 14 21 94 20 169 42 44 0.783462 0 0 0 0 0 0 0 0 0 0 0 484.01 283816 36968 99% 49365 0 2.142185 
0 296 12 11 8 41 62 6 119 31 78 1.178390 0 0 0 0 0 0 0 0 0 0 0 10.23 29192 35704 97% 1509 0 1.000121 
0 297 15 6 9 43 67 16 74 46 44 0.158325 0 0 0 0 0 0 0 0 0 0 0 423.58 266776 36624 99% 43056 0 1.935019 
0 298 7 11 15 63 75 12 122 46 91 1.881255 0 0 0 0 0 0 0 0 0 0 0 10.40 29412 35592 99% 1290 0 1.009355 
0 299 3 3 3 49 68 8 266 32 56 1.979471 0 0 0 0 0 0 0 0 0 0 0 36.79 55608 35752 99% 4065 0 1.096856 
0 300 4 5 14 54 83 12 336 45 66 1.332263 0 0 0 0 0 0 0 0 0 0 0 38.66 60304 35864 99% 5598 0 1.151022 
0 301 8 12 13 42 62 11 191 31 40 1.482065 0 0 0 0 0 0 0 0 0 0 0 112.68 104904 36296 99% 12067 0 1.285540 
0 302 11 12 6 20 67 15 150 40 89 1.663636 0 0 0 0 0 0 0 0 0 0 0 9.80 31692 35728 99% 1211 0 1.000518 
0 303 11 8 6 55 64 10 25 43 60 1.870659 0 0 0 0 0 0 0 0 0 0 0 27.10 51920 35760 99% 3278 0 1.089960 
0 304 8 12 2 22 86 11 250 36 62 1.147243 0 0 0 0 0 0 0 0 0 0 0 18.92 42756 35704 99% 2205 0 1.026065 
0 305 13 13 12 69 61 17 163 35 40 1.006609 0 0 0 0 0 0 0 0 0 0 0 396.95 219920 36696 99% 41514 0 1.559604 
0 306 3 8 4 42 88 12 47 30 62 0.945641 0 0 0 0 0 0 0 0 0 0 0 31.73 57316 35776 99% 3955 0 1.084981 
0 307 3 14 10 38 62 18 334 46 55 1.177183 0 0 0 0 0 0 0 0 0 0 0 224.35 170756 36384 99% 23995 0 1.515672 
0 308 3 5 2 22 82 1 162 33 87 1.619657 0 0 0 0 0 0 0 0 0 0 0 7.96 26680 35632 99% 1391 0 1.003641 
0 309 4 2 2 66 81 14 153 46 38 0.886969 0 0 0 0 0 0 0 0 0 0 0 524.22 272148 37304 99% 52944 0 2.193917 
0 310 4 7 10 21 85 14 65 32 95 1.749330 0 0 0 0 0 0 0 0 0 0 0 11.48 34656 35632 99% 1411 0 1.025727 
0 311 4 7 2 51 68 10 40 47 74 1.384818 0 0 0 0 0 0 0 0 0 0 0 14.08 37516 35648 99% 1887 0 1.040495 
0 312 14 6 8 23 85 9 190 31 98 0.271441 0 0 0 0 0 0 0 0 0 0 0 9.32 30372 35760 98% 1247 0 1 
0 313 8 15 9 65 74 4 62 40 46 1.485582 0 0 0 0 0 0 0 0 0 0 0 11.69 33860 35632 99% 1498 0 1.026065 
0 314 6 15 1 39 61 15 276 35 78 1.317846 0 0 0 0 0 0 0 0 0 0 0 18.66 40376 35720 99% 2415 0 1.022773 
0 315 2 11 6 27 71 21 278 44 86 0.028476 0 0 0 0 0 0 0 0 0 0 0 43.62 57260 35832 99% 4834 0 1.067585 
0 316 11 11 2 61 83 13 321 49 99 1.853056 0 0 0 0 0 0 0 0 0 0 0 8.50 29412 35704 99% 1159 0 1.001025 
0 317 2 15 14 65 83 7 165 49 59 1.688398 0 0 0 0 0 0 0 0 0 0 0 16.82 40184 35672 99% 2579 0 1.050610 
0 318 4 8 8 67 84 17 40 30 42 0.918559 0 0 0 0 0 0 0 0 0 0 0 487.85 282152 36832 99% 49338 0 2.361769 
0 319 3 8 3 31 97 23 169 49 46 0.704127 0 0 0 0 0 0 0 0 0 0 0 647.09 331468 36992 99% 65151 0 2.247962 
0 320 12 5 5 64 72 7 98 42 38 0.884454 0 0 0 0 0 0 0 0 0 0 0 39.55 61656 35832 99% 4552 0 1.151914 
0 321 9 15 5 43 78 11 214 31 91 0.717337 0 0 0 0 0 0 0 0 0 0 0 8.87 30424 35680 98% 1098 0 1.002110 
0 322 8 12 2 26 96 11 203 44 89 0.796348 0 0 0 0 0 0 0 0 0 0 0 9.11 30100 35632 98% 1441 0 1.005437 
0 323 12 8 8 29 78 2 311 39 40 0.896286 0 0 0 0 0 0 0 0 0 0 0 10.35 32240 35696 98% 1358 0 1.024931 
0 324 14 12 1 61 67 13 244 39 41 1.261877 0 0 0 0 0 0 0 0 0 0 0 152.80 118380 36248 99% 16760 0 1.289748 
0 325 2 13 9 23 74 15 61 39 76 0.610377 0 0 0 0 0 0 0 0 0 0 0 24.27 49060 35704 99% 2737 0 1.072937 
0 326 7 10 11 60 68 28 195 40 77 1.145785 0 0 0 0 0 0 0 0 0 0 0 59.91 67584 35880 99% 6442 0 1.040326 
0 327 14 6 7 65 88 9 107 48 86 0.267326 0 0 0 0 0 0 0 0 0 0 0 8.52 29368 35704 98% 1184 0 1 
0 328 13 10 3 43 66 18 121 38 57 1.640877 0 0 0 0 0 0 0 0 0 0 0 96.51 104184 35808 99% 9929 0 1.046065 
0 329 2 4 7 52 94 17 199 42 62 0.864706 0 0 0 0 0 0 0 0 0 0 0 170.16 129052 36392 99% 18259 0 1.287325 
0 330 2 8 14 29 72 19 297 30 73 1.980870 0 0 0 0 0 0 0 0 0 0 0 149.71 118452 36176 99% 16336 0 1.157689 
0 331 5 4 4 31 93 4 344 38 34 1.530844 0 0 0 0 0 0 0 0 0 0 0 21.69 44712 35768 99% 2576 0 1.060821 
0 332 6 10 6 65 89 14 72 32 77 1.368044 0 0 0 0 0 0 0 0 0 0 0 18.32 43380 35664 99% 2772 0 1.035420 
0 333 14 15 15 41 61 10 81 36 50 0.075103 0 0 0 0 0 0 0 0 0 0 0 23.21 49152 35696 99% 2656 0 1.046776 
0 334 6 5 4 68 87 13 203 45 58 1.019942 0 0 0 0 0 0 0 0 0 0 0 113.64 101936 36216 99% 12316 0 1.289688 
0 335 5 9 4 58 74 21 95 31 56 0.760293 0 0 0 0 0 0 0 0 0 0 0 367.39 228656 36528 99% 37898 0 1.374198 
0 336 9 9 14 37 96 7 192 45 83 1.716401 0 0 0 0 0 0 0 0 0 0 0 7.27 27876 35624 98% 1396 0 1.004654 
0 337 4 9 5 50 62 32 168 39 57 0.128041 0 0 0 0 0 0 0 0 0 0 0 311.97 185780 36640 99% 31204 0 1.296161 
0 338 2 11 2 46 83 27 133 38 98 0.556582 0 0 0 0 0 0 0 0 0 0 0 28.64 48688 35736 99% 3326 0 1.072431 
0 339 12 5 6 59 80 10 236 44 73 0.684865 0 0 0 0 0 0 0 0 0 0 0 11.01 33408 35616 99% 1289 0 1.005497 
0 340 5 7 7 43 76 10 160 34 43 0.415771 0 0 0 0 0 0 0 0 0 0 0 92.45 92960 36080 99% 9498 0 1.302684 
0 341 12 12 11 26 85 16 236 46 73 0.756191 0 0 0 0 0 0 0 0 0 0 0 21.97 44680 35776 99% 2492 0 1 
0 342 2 9 11 41 70 3 224 38 39 0.747152 0 0 0 0 0 0 0 0 0 0 0 14.61 37280 35680 99% 1754 0 1.042243 
0 343 12 11 10 24 100 26 341 39 43 1.607480 0 0 0 0 0 0 0 0 0 0 0 925.11 364092 36880 99% 91662 0 2.027571 
0 344 5 12 10 62 80 1 300 47 95 0.232557 0 0 0 0 0 0 0 0 0 0 0 6.96 26704 35672 99% 921 0 1.002447 
0 345 13 3 2 34 70 25 225 44 43 1.821368 0 0 0 0 0 0 0 0 0 0 0 903.80 377052 37128 99% 89509 0 2.042436 
0 346 4 4 7 56 94 10 176 31 53 1.275352 0 0 0 0 0 0 0 0 0 0 0 67.82 79560 35936 99% 7154 0 1.197509 
0 347 4 7 1 51 62 11 307 50 67 1.330686 0 0 0 0 0 0 0 0 0 0 0 27.68 51556 35832 99% 3028 0 1.095988 
0 348 8 5 11 57 62 3 353 42 59 0.735219 0 0 0 0 0 0 0 0 0 0 0 9.51 30424 35608 98% 1187 0 1.018530 
0 349 11 13 10 27 61 18 156 33 78 1.168579 0 0 0 0 0 0 0 0 0 0 0 21.53 45920 35752 99% 2483 0 1.000494 
0 350 2 8 4 66 73 18 75 41 41 0.149871 0 0 0 0 0 0 0 0 0 0 0 1036.93 420496 37624 99% 102444 0 2.128731 
0 351 6 4 2 51 94 12 5 36 55 1.538608 0 0 0 0 0 0 0 0 0 0 0 74.79 88484 36032 99% 7698 0 1.345819 
0 352 2 14 5 60 72 27 227 34 33 0.809907 0 0 0 0 0 0 0 0 0 0 0 1036.64 417472 37168 99% 101915 0 2.026667 
0 353 7 13 5 33 72 6 126 33 95 0.003596 0 0 0 0 0 0 0 0 0 0 0 8.76 27120 35624 98% 1048 0 1.002881 
0 354 14 10 9 24 67 9 52 48 77 0.791191 0 0 0 0 0 0 0 0 0 0 0 12.31 30668 35704 98% 1476 0 1 
0 355 8 12 6 58 94 9 328 33 32 0.981563 0 0 0 0 0 0 0 0 0 0 0 96.58 99268 36400 99% 9966 0 1.279054 
0 356 14 12 13 59 89 6 293 33 94 1.409622 0 0 0 0 0 0 0 0 0 0 0 8.15 27960 35712 98% 1043 0 1 
0 357 9 15 3 31 100 12 122 38 71 1.761366 0 0 0 0 0 0 0 0 0 0 0 11.20 34368 35608 99% 1370 0 1.006209 
0 358 5 2 0 26 81 25 74 45 98 1.899989 0 0 0 0 0 0 0 0 0 0 0 43.36 63648 35760 99% 4674 0 1.076687 
0 359 9 12 1 41 64 13 228 40 48 1.113384 0 0 0 0 0 0 0 0 0 0 0 141.92 116924 36440 99% 14889 0 1.261706 
0 360 2 14 9 51 94 17 185 35 76 1.584457 0 0 0 0 0 0 0 0 0 0 0 54.85 67664 35880 99% 5695 0 1.080773 
0 361 7 10 7 43 62 16 36 37 85 0.940047 0 0 0 0 0 0 0 0 0 0 0 17.71 39580 35640 99% 2677 0 1.020796 
0 362 14 3 11 38 60 13 154 41 94 0.167457 0 0 0 0 0 0 0 0 0 0 0 14.15 33652 35712 99% 1641 0 1.000084 
0 363 14 5 13 46 80 17 208 41 39 1.814177 0 0 0 0 0 0 0 0 0 0 0 514.85 259960 37184 99% 50977 0 1.909196 
0 364 2 15 14 46 72 20 235 34 54 1.317447 0 0 0 0 0 0 0 0 0 0 0 310.17 185596 36648 99% 31421 0 1.236353 
0 365 6 5 5 41 81 14 303 39 67 1.851673 0 0 0 0 0 0 0 0 0 0 0 46.72 65940 35856 99% 5154 0 1.093143 
0 366 5 2 3 38 99 10 199 38 54 1.639912 0 0 0 0 0 0 0 0 0 0 0 76.95 82352 36024 99% 7945 0 1.221187 
0 367 6 5 8 27 90 14 196 50 67 1.768299 0 0 0 0 0 0 0 0 0 0 0 80.19 82792 36112 99% 8516 0 1.137954 
0 368 2 3 7 62 94 16 36 42 56 1.601682 0 0 0 0 0 0 0 0 0 0 0 243.25 179060 36520 99% 24283 0 1.999204 
0 369 4 13 10 37 74 7 19 41 88 0.943493 0 0 0 0 0 0 0 0 0 0 0 7.13 27384 35592 98% 1019 0 1.006510 
0 370 10 2 5 43 78 15 204 31 91 1.926090 0 0 0 0 0 0 0 0 0 0 0 18.03 41140 35664 99% 1983 0 1.009476 
0 371 14 9 6 23 79 28 337 35 77 1.048381 0 0 0 0 0 0 0 0 0 0 0 32.19 54368 35800 99% 3462 0 1 
0 372 14 14 4 69 79 15 106 44 53 1.939308 0 0 0 0 0 0 0 0 0 0 0 80.12 94600 35920 99% 8185 0 1.142270 
0 373 2 15 12 58 68 13 81 40 47 1.666184 0 0 0 0 0 0 0 0 0 0 0 109.78 111764 36104 99% 11388 0 1.439384 
